Time, ECG, PPG
7.7,-3334.0,58871.0
7.71,-3334.0,58871.0
7.71,-3334.0,58871.0
7.72,-3374.0,58870.0
7.72,-3374.0,58870.0
7.73,-3374.0,58870.0
7.73,-3374.0,58870.0
7.74,-3269.0,58872.0
7.74,-3269.0,58872.0
7.75,-3269.0,58872.0
7.75,-3269.0,58872.0
7.76,-3277.0,58897.0
7.76,-3277.0,58897.0
7.77,-3277.0,58897.0
7.77,-3277.0,58897.0
7.78,-3196.0,58916.0
7.78,-3196.0,58916.0
7.79,-3196.0,58916.0
7.79,-3196.0,58916.0
7.8,-3184.0,58941.0
7.8,-3184.0,58941.0
7.81,-3184.0,58941.0
7.81,-3184.0,58941.0
7.82,-3323.0,58950.0
7.82,-3323.0,58950.0
7.83,-3323.0,58950.0
7.83,-3323.0,58950.0
7.84,-3355.0,58967.0
7.84,-3355.0,58967.0
7.85,-3355.0,58967.0
7.85,-3355.0,58967.0
7.86,-3430.0,59000.0
7.86,-3430.0,59000.0
7.87,-3430.0,59000.0
7.87,-3430.0,59000.0
7.88,-2953.0,59040.0
7.88,-2953.0,59040.0
7.89,-2953.0,59040.0
7.89,-2953.0,59040.0
7.9,-2607.0,59067.0
7.9,-2607.0,59067.0
7.91,-2607.0,59067.0
7.91,-2607.0,59067.0
7.92,-3582.0,59073.0
7.92,-3582.0,59073.0
7.93,-3582.0,59073.0
7.93,-3582.0,59073.0
7.94,-3247.0,59085.0
7.94,-3247.0,59085.0
7.95,-3247.0,59085.0
7.95,-3247.0,59085.0
7.96,-3400.0,59115.0
7.96,-3400.0,59115.0
7.97,-3400.0,59115.0
7.97,-3400.0,59115.0
7.98,-3122.0,59147.0
7.98,-3122.0,59147.0
7.99,-3122.0,59147.0
7.99,-3122.0,59147.0
8.0,-3321.0,59183.0
8.0,-3321.0,59183.0
8.01,-3321.0,59183.0
8.01,-3321.0,59183.0
8.02,-3245.0,59200.0
8.02,-3245.0,59200.0
8.03,-3245.0,59200.0
8.03,-3245.0,59200.0
8.04,-3254.0,59221.0
8.04,-3254.0,59221.0
8.05,-3254.0,59221.0
8.05,-3254.0,59221.0
8.06,-3012.0,59251.0
8.06,-3012.0,59251.0
8.07,-3012.0,59251.0
8.07,-3012.0,59251.0
8.08,-3103.0,59245.0
8.08,-3103.0,59245.0
8.09,-3103.0,59245.0
8.09,-3103.0,59245.0
8.1,-2887.0,59220.0
8.1,-2887.0,59220.0
8.11,-2887.0,59220.0
8.11,-2887.0,59220.0
8.12,-2972.0,59139.0
8.12,-2972.0,59139.0
8.13,-2972.0,59139.0
8.13,-2972.0,59139.0
8.14,-3091.0,59049.0
8.14,-3091.0,59049.0
8.15,-3091.0,59049.0
8.15,-3091.0,59049.0
8.16,-3034.0,58984.0
8.16,-3034.0,58984.0
8.17,-3034.0,58984.0
8.17,-3034.0,58984.0
8.18,-3019.0,58931.0
8.18,-3019.0,58931.0
8.19,-3019.0,58931.0
8.19,-3019.0,58931.0
8.2,-3176.0,58919.0
8.2,-3176.0,58919.0
8.21,-3176.0,58919.0
8.21,-3176.0,58919.0
8.22,-3341.0,58898.0
8.22,-3341.0,58898.0
8.23,-3341.0,58898.0
8.23,-3341.0,58898.0
8.24,-3346.0,58897.0
8.24,-3346.0,58897.0
8.25,-3346.0,58897.0
8.25,-3346.0,58897.0
8.26,-3459.0,58900.0
8.26,-3459.0,58900.0
8.27,-3459.0,58900.0
8.27,-3459.0,58900.0
8.28,-3284.0,58905.0
8.28,-3284.0,58905.0
8.29,-3284.0,58905.0
8.29,-3284.0,58905.0
8.3,-3354.0,58904.0
8.3,-3354.0,58904.0
8.31,-3354.0,58904.0
8.31,-3354.0,58904.0
8.32,-3327.0,58919.0
8.32,-3327.0,58919.0
8.33,-3327.0,58919.0
8.33,-3327.0,58919.0
8.34,-3447.0,58938.0
8.34,-3447.0,58938.0
8.35,-3447.0,58938.0
8.35,-3447.0,58938.0
8.36,-3573.0,58958.0
8.36,-3573.0,58958.0
8.37,-3573.0,58958.0
8.37,-3573.0,58958.0
8.38,-3340.0,58956.0
8.38,-3340.0,58956.0
8.39,-3340.0,58956.0
8.39,-3340.0,58956.0
8.4,-3521.0,58961.0
8.4,-3521.0,58961.0
8.41,-3521.0,58961.0
8.41,-3521.0,58961.0
8.42,-3483.0,58951.0
8.42,-3483.0,58951.0
8.43,-3483.0,58951.0
8.43,-3483.0,58951.0
8.44,-3381.0,58954.0
8.44,-3381.0,58954.0
8.45,-3381.0,58954.0
8.45,-3381.0,58954.0
8.46,-3422.0,58937.0
8.46,-3422.0,58937.0
8.47,-3422.0,58937.0
8.47,-3422.0,58937.0
8.48,-3510.0,58947.0
8.48,-3510.0,58947.0
8.49,-3510.0,58947.0
8.49,-3510.0,58947.0
8.5,-3414.0,58928.0
8.5,-3414.0,58928.0
8.51,-3414.0,58928.0
8.51,-3414.0,58928.0
8.52,-3555.0,58930.0
8.52,-3555.0,58930.0
8.53,-3555.0,58930.0
8.53,-3555.0,58930.0
8.54,-3628.0,58940.0
8.54,-3628.0,58940.0
8.55,-3628.0,58940.0
8.55,-3628.0,58940.0
8.56,-3315.0,58962.0
8.56,-3315.0,58962.0
8.57,-3315.0,58962.0
8.57,-3315.0,58962.0
8.58,-3103.0,58962.0
8.58,-3103.0,58962.0
8.59,-3103.0,58962.0
8.59,-3103.0,58962.0
8.6,-3285.0,58970.0
8.6,-3285.0,58970.0
8.61,-3285.0,58970.0
8.61,-3285.0,58970.0
8.62,-3518.0,59000.0
8.62,-3518.0,59000.0
8.63,-3518.0,59000.0
8.63,-3518.0,59000.0
8.64,-3465.0,59011.0
8.64,-3465.0,59011.0
8.65,-3465.0,59011.0
8.65,-3465.0,59011.0
8.66,-3513.0,59028.0
8.66,-3513.0,59028.0
8.67,-3513.0,59028.0
8.67,-3513.0,59028.0
8.68,-3385.0,59047.0
8.68,-3385.0,59047.0
8.69,-3385.0,59047.0
8.69,-3385.0,59047.0
8.7,-3049.0,59068.0
8.71,-3049.0,59068.0
8.71,-3049.0,59068.0
8.71,-3049.0,59068.0
8.72,-3508.0,59070.0
8.72,-3508.0,59070.0
8.73,-3508.0,59070.0
8.73,-3508.0,59070.0
8.74,-3638.0,59106.0
8.74,-3638.0,59106.0
8.75,-3638.0,59106.0
8.76,-3638.0,59106.0
8.76,-3457.0,59119.0
8.76,-3457.0,59119.0
8.77,-3457.0,59119.0
8.77,-3457.0,59119.0
8.78,-3448.0,59152.0
8.78,-3448.0,59152.0
8.79,-3448.0,59152.0
8.8,-3448.0,59152.0
8.8,-3531.0,59169.0
8.81,-3531.0,59169.0
8.81,-3531.0,59169.0
8.81,-3531.0,59169.0
8.82,-3425.0,59197.0
8.82,-3425.0,59197.0
8.83,-3425.0,59197.0
8.84,-3425.0,59197.0
8.84,-3410.0,59213.0
8.85,-3410.0,59213.0
8.85,-3410.0,59213.0
8.85,-3410.0,59213.0
8.86,-3476.0,59236.0
8.86,-3476.0,59236.0
8.87,-3476.0,59236.0
8.88,-3476.0,59236.0
8.88,-3291.0,59263.0
8.89,-3291.0,59263.0
8.89,-3291.0,59263.0
8.9,-3291.0,59263.0
8.9,-3090.0,59250.0
8.9,-3090.0,59250.0
8.91,-3090.0,59250.0
8.91,-3090.0,59250.0
8.92,-2852.0,59200.0
8.93,-2852.0,59200.0
8.93,-2852.0,59200.0
8.94,-2852.0,59200.0
8.94,-2903.0,59086.0
8.94,-2903.0,59086.0
8.95,-2903.0,59086.0
8.95,-2903.0,59086.0
8.96,-2929.0,58988.0
8.97,-2929.0,58988.0
8.97,-2929.0,58988.0
8.98,-2929.0,58988.0
8.98,-2794.0,58929.0
8.98,-2794.0,58929.0
8.99,-2794.0,58929.0
9.0,-2794.0,58929.0
9.0,-2741.0,58884.0
9.01,-2741.0,58884.0
9.01,-2741.0,58884.0
9.02,-2741.0,58884.0
9.02,-2856.0,58852.0
9.02,-2856.0,58852.0
9.03,-2856.0,58852.0
9.03,-2856.0,58852.0
9.04,-3005.0,58846.0
9.05,-3005.0,58846.0
9.05,-3005.0,58846.0
9.06,-3005.0,58846.0
9.06,-3096.0,58837.0
9.06,-3096.0,58837.0
9.07,-3096.0,58837.0
9.07,-3096.0,58837.0
9.08,-3005.0,58839.0
9.09,-3005.0,58839.0
9.09,-3005.0,58839.0
9.1,-3005.0,58839.0
9.1,-2881.0,58847.0
9.1,-2881.0,58847.0
9.11,-2881.0,58847.0
9.11,-2881.0,58847.0
9.12,-2886.0,58842.0
9.13,-2886.0,58842.0
9.13,-2886.0,58842.0
9.14,-2886.0,58842.0
9.14,-2907.0,58845.0
9.15,-2907.0,58845.0
9.15,-2907.0,58845.0
9.15,-2907.0,58845.0
9.16,-3110.0,58858.0
9.17,-3110.0,58858.0
9.17,-3110.0,58858.0
9.18,-3110.0,58858.0
9.18,-3102.0,58880.0
9.19,-3102.0,58880.0
9.19,-3102.0,58880.0
9.19,-3102.0,58880.0
9.2,-3028.0,58887.0
9.21,-3028.0,58887.0
9.21,-3028.0,58887.0
9.22,-3028.0,58887.0
9.22,-3043.0,58880.0
9.23,-3043.0,58880.0
9.23,-3043.0,58880.0
9.24,-3043.0,58880.0
9.24,-3223.0,58868.0
9.25,-3223.0,58868.0
9.25,-3223.0,58868.0
9.26,-3223.0,58868.0
9.26,-3074.0,58864.0
9.27,-3074.0,58864.0
9.27,-3074.0,58864.0
9.28,-3074.0,58864.0
9.28,-3059.0,58843.0
9.29,-3059.0,58843.0
9.29,-3059.0,58843.0
9.3,-3059.0,58843.0
9.3,-2988.0,58834.0
9.31,-2988.0,58834.0
9.31,-2988.0,58834.0
9.32,-2988.0,58834.0
9.32,-3059.0,58845.0
9.33,-3059.0,58845.0
9.33,-3059.0,58845.0
9.34,-3059.0,58845.0
9.34,-2905.0,58851.0
9.35,-2905.0,58851.0
9.35,-2905.0,58851.0
9.36,-2905.0,58851.0
9.36,-2859.0,58849.0
9.37,-2859.0,58849.0
9.37,-2859.0,58849.0
9.38,-2859.0,58849.0
9.38,-2673.0,58869.0
9.39,-2673.0,58869.0
9.39,-2673.0,58869.0
9.4,-2673.0,58869.0
9.4,-2920.0,58895.0
9.41,-2920.0,58895.0
9.41,-2920.0,58895.0
9.42,-2920.0,58895.0
9.42,-2856.0,58914.0
9.43,-2856.0,58914.0
9.43,-2856.0,58914.0
9.44,-2856.0,58914.0
9.44,-3038.0,58924.0
9.45,-3038.0,58924.0
9.45,-3038.0,58924.0
9.46,-3038.0,58924.0
9.46,-2978.0,58954.0
9.47,-2978.0,58954.0
9.47,-2978.0,58954.0
9.48,-2978.0,58954.0
9.48,-3008.0,58983.0
9.49,-3008.0,58983.0
9.49,-3008.0,58983.0
9.5,-3008.0,58983.0
9.5,-2959.0,59006.0
9.51,-2959.0,59006.0
9.51,-2959.0,59006.0
9.52,-2959.0,59006.0
9.52,-2510.0,59033.0
9.53,-2510.0,59033.0
9.53,-2510.0,59033.0
9.54,-2510.0,59033.0
9.54,-3467.0,59052.0
9.55,-3467.0,59052.0
9.55,-3467.0,59052.0
9.56,-3467.0,59052.0
9.56,-2983.0,59077.0
9.57,-2983.0,59077.0
9.57,-2983.0,59077.0
9.58,-2983.0,59077.0
9.58,-3090.0,59102.0
9.59,-3090.0,59102.0
9.59,-3090.0,59102.0
9.6,-3090.0,59102.0
9.6,-2949.0,59121.0
9.61,-2949.0,59121.0
9.61,-2949.0,59121.0
9.62,-2949.0,59121.0
9.62,-3080.0,59151.0
9.63,-3080.0,59151.0
9.63,-3080.0,59151.0
9.64,-3080.0,59151.0
9.64,-3019.0,59185.0
9.65,-3019.0,59185.0
9.65,-3019.0,59185.0
9.66,-3019.0,59185.0
9.66,-3087.0,59216.0
9.67,-3087.0,59216.0
9.67,-3087.0,59216.0
9.68,-3087.0,59216.0
9.68,-2924.0,59250.0
9.69,-2924.0,59250.0
9.69,-2924.0,59250.0
9.7,-2924.0,59250.0
9.7,-2978.0,59280.0
9.71,-2978.0,59280.0
9.71,-2978.0,59280.0
9.72,-2978.0,59280.0
9.72,-2788.0,59264.0
9.73,-2788.0,59264.0
9.73,-2788.0,59264.0
9.74,-2788.0,59264.0
9.74,-2744.0,59189.0
9.75,-2744.0,59189.0
9.75,-2744.0,59189.0
9.76,-2744.0,59189.0
9.76,-2766.0,59113.0
9.77,-2766.0,59113.0
9.77,-2766.0,59113.0
9.78,-2766.0,59113.0
9.78,-2682.0,59040.0
9.79,-2682.0,59040.0
9.79,-2682.0,59040.0
9.8,-2682.0,59040.0
9.8,-2819.0,58996.0
9.81,-2819.0,58996.0
9.81,-2819.0,58996.0
9.82,-2819.0,58996.0
9.82,-2943.0,58994.0
9.83,-2943.0,58994.0
9.83,-2943.0,58994.0
9.84,-2943.0,58994.0
9.84,-2776.0,58983.0
9.85,-2776.0,58983.0
9.85,-2776.0,58983.0
9.86,-2776.0,58983.0
9.86,-2855.0,59000.0
9.87,-2855.0,59000.0
9.87,-2855.0,59000.0
9.88,-2855.0,59000.0
9.88,-2996.0,59016.0
9.89,-2996.0,59016.0
9.89,-2996.0,59016.0
9.9,-2996.0,59016.0
9.9,-2820.0,59029.0
9.91,-2820.0,59029.0
9.91,-2820.0,59029.0
9.92,-2820.0,59029.0
9.92,-2904.0,59043.0
9.93,-2904.0,59043.0
9.93,-2904.0,59043.0
9.94,-2904.0,59043.0
9.94,-2903.0,59071.0
9.95,-2903.0,59071.0
9.95,-2903.0,59071.0
9.96,-2903.0,59071.0
9.96,-2965.0,59092.0
9.97,-2965.0,59092.0
9.97,-2965.0,59092.0
9.98,-2965.0,59092.0
9.98,-2965.0,59123.0
9.99,-2965.0,59123.0
9.99,-2965.0,59123.0
10.0,-2965.0,59123.0
10.0,-2917.0,59143.0
10.01,-2917.0,59143.0
10.01,-2917.0,59143.0
10.02,-2917.0,59143.0
10.02,-2954.0,59153.0
10.03,-2954.0,59153.0
10.03,-2954.0,59153.0
10.04,-2954.0,59153.0
10.04,-2930.0,59165.0
10.05,-2930.0,59165.0
10.05,-2930.0,59165.0
10.06,-2930.0,59165.0
10.06,-2809.0,59170.0
10.07,-2809.0,59170.0
10.07,-2809.0,59170.0
10.08,-2809.0,59170.0
10.08,-2723.0,59160.0
10.09,-2723.0,59160.0
10.09,-2723.0,59160.0
10.1,-2723.0,59160.0
10.1,-2703.0,59151.0
10.11,-2703.0,59151.0
10.11,-2703.0,59151.0
10.12,-2703.0,59151.0
10.12,-2585.0,59164.0
10.13,-2585.0,59164.0
10.13,-2585.0,59164.0
10.14,-2585.0,59164.0
10.14,-2627.0,59158.0
10.15,-2627.0,59158.0
10.15,-2627.0,59158.0
10.16,-2627.0,59158.0
10.16,-2624.0,59182.0
10.17,-2624.0,59182.0
10.17,-2624.0,59182.0
10.18,-2624.0,59182.0
10.18,-2520.0,59202.0
10.19,-2520.0,59202.0
10.19,-2520.0,59202.0
10.2,-2520.0,59202.0
10.2,-2448.0,59205.0
10.21,-2448.0,59205.0
10.21,-2448.0,59205.0
10.22,-2448.0,59205.0
10.22,-2521.0,59227.0
10.23,-2521.0,59227.0
10.23,-2521.0,59227.0
10.24,-2521.0,59227.0
10.24,-2491.0,59237.0
10.25,-2491.0,59237.0
10.25,-2491.0,59237.0
10.26,-2491.0,59237.0
10.26,-2639.0,59266.0
10.27,-2639.0,59266.0
10.27,-2639.0,59266.0
10.28,-2639.0,59266.0
10.28,-2558.0,59266.0
10.29,-2558.0,59266.0
10.29,-2558.0,59266.0
10.3,-2558.0,59266.0
10.3,-2659.0,59304.0
10.31,-2659.0,59304.0
10.31,-2659.0,59304.0
10.32,-2659.0,59304.0
10.32,-2490.0,59321.0
10.33,-2490.0,59321.0
10.33,-2490.0,59321.0
10.34,-2490.0,59321.0
10.34,-2055.0,59366.0
10.35,-2055.0,59366.0
10.35,-2055.0,59366.0
10.36,-2055.0,59366.0
10.36,-2991.0,59381.0
10.37,-2991.0,59381.0
10.37,-2991.0,59381.0
10.38,-2991.0,59381.0
10.38,-2642.0,59402.0
10.39,-2642.0,59402.0
10.39,-2642.0,59402.0
10.4,-2642.0,59402.0
10.4,-2789.0,59433.0
10.41,-2789.0,59433.0
10.41,-2789.0,59433.0
10.42,-2789.0,59433.0
10.42,-2420.0,59469.0
10.43,-2420.0,59469.0
10.43,-2420.0,59469.0
10.44,-2420.0,59469.0
10.44,-2178.0,59502.0
10.45,-2178.0,59502.0
10.45,-2178.0,59502.0
10.46,-2178.0,59502.0
10.46,-2129.0,59528.0
10.47,-2129.0,59528.0
10.47,-2129.0,59528.0
10.48,-2129.0,59528.0
10.48,-2275.0,59540.0
10.49,-2275.0,59540.0
10.49,-2275.0,59540.0
10.5,-2275.0,59540.0
10.51,-2242.0,59584.0
10.51,-2242.0,59584.0
10.51,-2242.0,59584.0
10.52,-2242.0,59584.0
10.52,-2457.0,59603.0
10.53,-2457.0,59603.0
10.53,-2457.0,59603.0
10.54,-2457.0,59603.0
10.55,-2460.0,59588.0
10.55,-2460.0,59588.0
10.55,-2460.0,59588.0
10.56,-2460.0,59588.0
10.56,-2374.0,59521.0
10.57,-2374.0,59521.0
10.57,-2374.0,59521.0
10.58,-2374.0,59521.0
10.59,-2338.0,59438.0
10.59,-2338.0,59438.0
10.59,-2338.0,59438.0
10.6,-2338.0,59438.0
10.6,-2461.0,59358.0
10.61,-2461.0,59358.0
10.61,-2461.0,59358.0
10.62,-2461.0,59358.0
10.63,-2577.0,59323.0
10.63,-2577.0,59323.0
10.64,-2577.0,59323.0
10.64,-2577.0,59323.0
10.64,-2813.0,59318.0
10.65,-2813.0,59318.0
10.65,-2813.0,59318.0
10.66,-2813.0,59318.0
10.66,-2825.0,59333.0
10.67,-2825.0,59333.0
10.68,-2825.0,59333.0
10.68,-2825.0,59333.0
10.69,-2817.0,59336.0
10.69,-2817.0,59336.0
10.69,-2817.0,59336.0
10.7,-2817.0,59336.0
10.7,-2979.0,59358.0
10.71,-2979.0,59358.0
10.72,-2979.0,59358.0
10.72,-2979.0,59358.0
10.73,-2928.0,59380.0
10.73,-2928.0,59380.0
10.73,-2928.0,59380.0
10.74,-2928.0,59380.0
10.75,-2885.0,59394.0
10.75,-2885.0,59394.0
10.76,-2885.0,59394.0
10.76,-2885.0,59394.0
10.77,-2853.0,59408.0
10.77,-2853.0,59408.0
10.77,-2853.0,59408.0
10.78,-2853.0,59408.0
10.78,-2858.0,59428.0
10.79,-2858.0,59428.0
10.8,-2858.0,59428.0
10.8,-2858.0,59428.0
10.81,-2893.0,59469.0
10.81,-2893.0,59469.0
10.81,-2893.0,59469.0
10.82,-2893.0,59469.0
10.82,-2930.0,59480.0
10.83,-2930.0,59480.0
10.84,-2930.0,59480.0
10.84,-2930.0,59480.0
10.85,-3084.0,59500.0
10.85,-3084.0,59500.0
10.85,-3084.0,59500.0
10.86,-3084.0,59500.0
10.86,-2868.0,59503.0
10.87,-2868.0,59503.0
10.88,-2868.0,59503.0
10.88,-2868.0,59503.0
10.89,-2845.0,59499.0
10.89,-2845.0,59499.0
10.9,-2845.0,59499.0
10.9,-2845.0,59499.0
10.9,-2891.0,59476.0
10.91,-2891.0,59476.0
10.92,-2891.0,59476.0
10.92,-2891.0,59476.0
10.93,-3020.0,59473.0
10.93,-3020.0,59473.0
10.94,-3020.0,59473.0
10.94,-3020.0,59473.0
10.94,-3017.0,59475.0
10.95,-3017.0,59475.0
10.96,-3017.0,59475.0
10.96,-3017.0,59475.0
10.97,-2769.0,59506.0
10.97,-2769.0,59506.0
10.98,-2769.0,59506.0
10.98,-2769.0,59506.0
10.99,-2520.0,59517.0
10.99,-2520.0,59517.0
11.0,-2520.0,59517.0
11.0,-2520.0,59517.0
11.01,-2261.0,59522.0
11.01,-2261.0,59522.0
11.02,-2261.0,59522.0
11.02,-2261.0,59522.0
11.03,-2568.0,59547.0
